,CustomerKey,Gender,Name,City,State,Zip Code,Country,Continent,b_day,b_month,b_year
13031,1802396,Male,Vernon Zhang,Mechanicsburg,Pennsylvania,17055,United States,North America,7,12,1997
13032,1802406,Male,Jose Berry,Chicago,Illinois,60606,United States,North America,2,6,1994
13033,1802602,Male,James Gardner,Sioux Falls,South Dakota,57102,United States,North America,29,12,1937
13034,1802632,Female,Diana Miller,Cheektowaga,New York,14227,United States,North America,4,1,1983
13035,1802847,Male,Robert Moreland,Faubush,Kentucky,42532,United States,North America,18,5,1938
13036,1802872,Male,Brian Grimm,Lewiston,Idaho,83501,United States,North America,21,6,1967
13037,1803087,Male,Nicholas Hays,Raleigh,North Carolina,27612,United States,North America,1,2,1983
13038,1803130,Female,Erica Rosenbloom,Hutchinson,Minnesota,55350,United States,North America,15,2,1974
13039,1803140,Female,Trista Mitchell,Branchburg,New Jersey,8817,United States,North America,23,8,1963
13040,1803346,Female,Katie Albright,Gibsonia,Pennsylvania,15044,United States,North America,17,8,1947
13041,1803392,Female,Amanda Miller,Kenosha,Wisconsin,53140,United States,North America,5,5,1974
13042,1803547,Male,Aaron Hosley,San Antonio,Texas,78209,United States,North America,15,4,1994
13043,1803860,Male,Michael Stmartin,Shreveport,Louisiana,71101,United States,North America,21,9,1964
13044,1804459,Male,Robert Harrigan,Sugar Notch,Pennsylvania,18706,United States,North America,21,6,1954
13045,1804464,Female,Barbara York,Great Falls,Montana,59401,United States,North America,12,12,1943
13046,1804844,Female,Claudia Brown,Richmond,Kentucky,40475,United States,North America,18,8,1979
13047,1804988,Male,Thomas Myers,Bear Valley Springs,California,93561,United States,North America,13,7,1988
13048,1805165,Female,Christina Miller,Cook,Nebraska,68329,United States,North America,29,2,1988
13049,1805271,Female,Sharon Hankerson,Tarkio,Missouri,64491,United States,North America,14,8,1948
13050,1805297,Male,William Roberts,Sherman Oaks,California,91403,United States,North America,17,12,1938
13051,1805324,Female,Teresa Golden,Herndon,Virginia,22090,United States,North America,21,3,1988
13052,1805625,Male,Calvin Gagnon,Waukesha,Wisconsin,53188,United States,North America,26,11,1973
13053,1805674,Male,Scott Manor,Dallas,Texas,75240,United States,North America,2,9,1982
13054,1805961,Female,Deloris Lizotte,Norcross,Georgia,30071,United States,North America,30,10,1978
13055,1806153,Male,William Ward,Armonk Village,New York,10504,United States,North America,18,5,2001
13056,1806437,Female,Alberta Loeb,Cleveland,Ohio,44115,United States,North America,6,1,1939
13057,1806456,Female,Luanne Manley,Randolph,Massachusetts,2368,United States,North America,19,2,1992
13058,1806460,Female,Jennifer Lindsay,Cleveland,Ohio,44115,United States,North America,3,12,1951
13059,1806498,Male,James Jacobs,Stamford,Connecticut,6901,United States,North America,26,9,1953
13060,1807158,Female,Corina Cody,Albuquerque,New Mexico,87114,United States,North America,26,11,1939
13061,1807226,Male,Marlin Beall,Fort Lauderdale,Florida,33311,United States,North America,2,6,2001
13062,1807423,Female,Laura Heath,Monte Rio,California,95462,United States,North America,4,4,1938
13063,1807526,Male,Paul Lawrence,Springdale,Arkansas,72764,United States,North America,13,9,1968
13064,1807561,Male,Lyndon Baker,El Paso,Texas,79912,United States,North America,7,5,1955
13065,1807649,Male,Thomas Williams,Los Angeles,California,90017,United States,North America,27,10,1963
13066,1808006,Female,Barbara Ellis,Valentine,South Dakota,69201,United States,North America,10,8,1998
13067,1808141,Male,Marcus Barnes,Cambridge,Massachusetts,2138,United States,North America,2,1,1940
13068,1808142,Female,Lela Pass,West Palm Beach,Florida,33410,United States,North America,30,5,1992
13069,1808181,Female,Renee Tisdale,Gainesville,Florida,32601,United States,North America,8,6,1976
13070,1808265,Male,Nicholas Benedict,East Hartford,Connecticut,6108,United States,North America,21,12,1961
13071,1808415,Female,Mary Watkins,Seattle,Washington,98133,United States,North America,9,8,1961
13072,1808624,Male,Boyd Brune,Baltimore,Maryland,21201,United States,North America,31,8,1946
13073,1808663,Male,Andrew Stallcup,Miami,Florida,33179,United States,North America,8,9,1948
13074,1808728,Male,Leon Banks,Schaumburg,Illinois,60173,United States,North America,24,9,1967
13075,1808884,Male,Donald Sims,Los Angeles,California,90017,United States,North America,21,7,1979
13076,1809117,Female,Claudia Alphin,Philadelphia,Pennsylvania,19108,United States,North America,8,8,1937
13077,1809447,Female,Crystal Calhoun,Baton Rouge,Louisiana,70806,United States,North America,19,8,1963
13078,1809495,Male,Jose Stodola,Bethesda,Maryland,20014,United States,North America,15,2,1968
13079,1809642,Female,Brandy Toscano,Worcester,Massachusetts,1608,United States,North America,13,1,1981
13080,1809928,Male,Manuel Miller,Meadville,Pennsylvania,16335,United States,North America,18,11,1963
13081,1809930,Female,Charlette Vazquez,Saginaw,Michigan,48601,United States,North America,23,9,1986
13082,1810121,Male,Steven Newman,Maryland Heights,Missouri,63043,United States,North America,25,8,1947
13083,1810207,Female,Jodi Smith,Winnebago,Illinois,61088,United States,North America,6,7,1980
13084,1810281,Male,Tony Chapman,Fremont,California,94538,United States,North America,26,1,1939
13085,1810374,Male,Jimmy Brown,Atchison,Missouri,66002,United States,North America,22,4,1947
13086,1810391,Female,Melanie Turner,Little Rock,Arkansas,72211,United States,North America,6,1,1955
13087,1810401,Female,Audrey Patterson,Piscataway,New Jersey,8854,United States,North America,5,4,1975
13088,1810547,Male,Charles Burdette,San Antonio,Texas,78213,United States,North America,15,12,1938
13089,1810728,Female,Courtney Young,Ridgeway,Ohio,43345,United States,North America,30,1,1994
13090,1810944,Female,Gina Evangelista,Savannah,Georgia,31401,United States,North America,29,10,1941
13091,1810957,Female,Kelley Martin,Los Angeles,California,90014,United States,North America,9,6,1956
13092,1811110,Male,Phillip Beatty,Hickory Hills,Illinois,60457,United States,North America,26,10,1955
13093,1811222,Female,Dana Carr,Decatur,Illinois,62526,United States,North America,21,5,1995
13094,1811432,Male,Bernard Smith,Fort Lauderdale,Florida,33301,United States,North America,16,4,1941
13095,1811434,Female,Frances Goldsmith,Leesburg,Virginia,22075,United States,North America,4,11,1953
13096,1811452,Male,Alan Yoho,Burbank,California,91502,United States,North America,16,1,1978
13097,1811457,Male,Walter Garland,Chicago,Illinois,60601,United States,North America,21,8,1989
13098,1811458,Female,Erica Vanderbilt,Cleveland,Ohio,44115,United States,North America,13,6,1984
13099,1811629,Female,Angela Walker,Newark,New Jersey,7102,United States,North America,25,3,1950
13100,1811725,Male,Lawrence Sweeney,Camden,New Jersey,8102,United States,North America,19,1,1984
13101,1811793,Male,Eddie Frank,Bartlett,Illinois,60103,United States,North America,19,6,1998
13102,1811849,Female,Rosa Seeley,Raleigh,North Carolina,27604,United States,North America,7,1,1951
13103,1812105,Male,Elwood Brown,Saint Joseph,Missouri,64501,United States,North America,26,12,1958
13104,1812139,Female,Nancy Johnson,Lansing,Michigan,48912,United States,North America,5,4,1944
13105,1812290,Male,Andrew Dalton,Newark,Pennsylvania,19714,United States,North America,27,10,2000
13106,1812572,Female,Jaqueline Miller,Bloomfield Township,Michigan,48302,United States,North America,6,9,1961
13107,1812636,Male,Peter Keyser,Sango,Tennessee,37040,United States,North America,9,8,1976
13108,1812851,Male,Herbert Blaser,Hutchinson,Minnesota,55350,United States,North America,8,9,1993
13109,1812932,Male,Troy Dobbins,Atlanta,Georgia,30303,United States,North America,14,5,1997
13110,1813010,Female,Carmen Vo,Owendale,Michigan,48754,United States,North America,28,11,1994
13111,1813399,Female,Veronika Rader,West Warwick,Rhode Island,2893,United States,North America,15,6,1989
13112,1813454,Male,Anthony Adkins,Dothan,Alabama,36303,United States,North America,16,1,1979
13113,1813480,Male,Steven Prado,Grand Island,Nebraska,68801,United States,North America,29,3,1958
13114,1813536,Male,Peter Taylor,Madison,Wisconsin,53703,United States,North America,15,11,1987
13115,1813538,Male,George Collier,Albuquerque,New Mexico,87109,United States,North America,15,4,2001
13116,1813551,Male,Keith Miller,Casper,Wyoming,82601,United States,North America,19,8,1987
13117,1813779,Female,Susan Newell,Wamego,Kansas,66547,United States,North America,29,8,1964
13118,1813883,Female,Shaunte Glasser,Clarksburg,Ohio,43115,United States,North America,25,9,1938
13119,1813898,Female,Ingrid Gregory,Blue Ridge Summit,Pennsylvania,17214,United States,North America,7,8,1968
13120,1813998,Female,Kara Villines,Irmo,South Carolina,29063,United States,North America,20,7,1997
13121,1814002,Female,Mayra Mohr,Garden City,New York,11530,United States,North America,1,10,1952
13122,1814018,Female,Janet Walker,Yuma,Arizona,85365,United States,North America,20,9,1955
13123,1814198,Female,Andrea Butler,Maitland,Florida,32751,United States,North America,9,2,1937
13124,1814434,Male,George Clark,Frisco,Texas,75034,United States,North America,6,11,1986
13125,1814480,Male,Gilbert Walsh,Phoenix,Arizona,85034,United States,North America,3,12,1984
13126,1814659,Male,Timothy Worth,Lebanon (Dodge),Wisconsin,53047,United States,North America,1,2,1943
13127,1814733,Female,Wendy Gupta,Wellston,Michigan,49689,United States,North America,14,1,1989
13128,1814968,Male,Roberto Allen,Toms River,New Jersey,8753,United States,North America,12,9,1995
13129,1815207,Male,Desmond Downing,Kamuela,Hawaii,96743,United States,North America,10,5,1956
13130,1815310,Female,Julie Suber,San Diego,California,92110,United States,North America,3,12,1957
13131,1815320,Male,James Jacques,El Cajon,California,92020,United States,North America,30,3,1949
13132,1815456,Female,Terry Herring,Fort Myers,Florida,33901,United States,North America,17,6,1953
13133,1815871,Male,Charles Thompson,Seattle,Washington,98109,United States,North America,4,11,1943
13134,1815874,Female,Latanya Acevedo,Marshfield,Massachusetts,2050,United States,North America,30,7,2000
13135,1815919,Female,Serafina Garcia,Deerfield Beach,Florida,33441,United States,North America,15,7,1978
13136,1816024,Male,Merle Pineda,Crowley,Louisiana,70526,United States,North America,10,9,1941
13137,1816052,Male,James Duran,Hobe Sound,Florida,33455,United States,North America,29,7,1993
13138,1816077,Male,Cecil Chappell,Lexington,Kentucky,40507,United States,North America,24,1,1964
13139,1816342,Male,Brandon Roy,Fries,Virginia,24330,United States,North America,23,2,1985
13140,1816681,Male,Randy Turner,Churchville,Pennsylvania,18966,United States,North America,30,1,1964
13141,1816741,Male,Fred Gloria,Countryside,Florida,34619,United States,North America,10,3,1945
13142,1816984,Female,Joan Pearson,Terre Haute,Indiana,47802,United States,North America,8,2,1944
13143,1816999,Male,Allan Duffy,Garfield Heights,Ohio,44125,United States,North America,22,11,1968
13144,1817365,Male,Gene Norton,West Chicago,Illinois,60185,United States,North America,5,12,1982
13145,1817382,Male,Jason McGee,New Orleans,Louisiana,70087,United States,North America,26,7,1956
13146,1817444,Male,James Sapp,Ames,Oklahoma,73718,United States,North America,18,4,1950
13147,1817680,Male,Paul Lilly,Jackson,Mississippi,39213,United States,North America,5,12,1995
13148,1817900,Male,Ernesto Oswald,Oakland,California,94609,United States,North America,15,7,1951
13149,1818082,Female,Leona Gonzales,Burbank,California,91502,United States,North America,14,1,1954
13150,1818102,Male,Tyrone Lewis,Sturtevant,Wisconsin,53177,United States,North America,12,6,1954
13151,1818186,Male,Ronald Barron,Grand Rapids,Michigan,49503,United States,North America,29,1,1998
13152,1818370,Female,Amber Martinez,Virgie,Kentucky,41572,United States,North America,8,1,1938
13153,1818629,Male,Allen Simon,Charlotte,North Carolina,28202,United States,North America,6,12,1991
13154,1818632,Male,Ronnie Taylor,Anchorage,Alaska,99501,United States,North America,27,12,1952
13155,1819014,Male,Reginald Mahar,Louisville,Kentucky,40202,United States,North America,2,8,1966
13156,1819071,Male,Michael Stark,Clearfield,Utah,84015,United States,North America,9,3,1940
13157,1819146,Female,Charity Meyer,El Paso,Texas,79936,United States,North America,29,2,1980
13158,1819180,Male,Travis Wilson,Cloverdale,Indiana,46120,United States,North America,18,8,1981
13159,1819252,Female,Ariel Robinson,Brewster,Kansas,67732,United States,North America,29,9,1977
13160,1819268,Female,Lorena Roberson,Lexington,Kentucky,40505,United States,North America,26,4,1938
13161,1819547,Female,Patricia Coleman,Smyrna,Georgia,30082,United States,North America,9,9,1962
13162,1819713,Female,Margot Miles,Cypress,Texas,77429,United States,North America,1,9,1953
13163,1819731,Female,Claudette Burt,Worcester,Massachusetts,1608,United States,North America,18,11,1965
13164,1820216,Female,Vickie Goodman,Boston,Massachusetts,2115,United States,North America,31,12,1946
13165,1820236,Male,David McClain,Cheyenne,Wyoming,82001,United States,North America,1,9,1971
13166,1820245,Female,Laurie Herlihy,New York,New York,10004,United States,North America,16,6,1936
13167,1820327,Male,Joshua Davis,Christine,Texas,78012,United States,North America,4,5,1971
13168,1820377,Female,Isabel Miranda,Fort Worth,Texas,76102,United States,North America,24,3,1965
13169,1820462,Male,Steve Andrews,Los Angeles,California,90042,United States,North America,9,4,1944
13170,1820542,Male,Preston Fassett,Chillicothe,Missouri,64601,United States,North America,27,5,1990
13171,1820710,Male,Jeffrey Medeiros,Muskegon,Michigan,49470,United States,North America,1,1,1983
13172,1820782,Male,Markus Bennett,Washington,Maryland,20200,United States,North America,9,4,1961
13173,1820906,Female,Rosalyn Stern,Indianapolis,Indiana,46225,United States,North America,10,4,1954
13174,1820936,Male,Cliff Johnson,Pahala,Hawaii,96777,United States,North America,28,11,1957
13175,1821386,Female,Stephanie Orozco,Scott City,Kansas,67871,United States,North America,5,1,1942
13176,1821463,Female,Willie Cunningham,Owensboro,Kentucky,42301,United States,North America,23,8,1972
13177,1822089,Female,Dorothy Robinson,Miami,Florida,33128,United States,North America,2,5,1944
13178,1822172,Female,Bonnie Pepper,New Carlisle,Ohio,45344,United States,North America,27,12,1943
13179,1822685,Male,Lewis Crigler,East Orange,New Jersey,7017,United States,North America,1,3,1947
13180,1823278,Male,Eldon Reid,Rocky Mount,North Carolina,27801,United States,North America,24,3,1980
13181,1823386,Male,Richard Valdez,Boston,Massachusetts,2110,United States,North America,29,9,1983
13182,1823649,Male,Michael Thompson,Brighton,New York,14623,United States,North America,26,8,1983
13183,1823848,Female,Chau Roach,Calipatria,California,92233,United States,North America,9,5,1977
13184,1823873,Female,Juliana Monks,Geyser,Montana,59447,United States,North America,24,6,1981
13185,1823888,Male,Thomas Obregon,Houston,Texas,77074,United States,North America,22,4,1983
13186,1824297,Male,Kenneth Davis,Mission Viejo,California,92692,United States,North America,20,12,1948
13187,1824381,Male,Scott Sullivan,Lumberton,North Carolina,28358,United States,North America,1,12,1956
13188,1824698,Male,Brandon Williams,Fremont,Nebraska,68025,United States,North America,6,1,1972
13189,1825107,Male,James Williams,Kennett,Missouri,63857,United States,North America,29,7,1970
13190,1825161,Male,Dennis Clouser,Los Angeles,California,90017,United States,North America,13,7,1936
13191,1825407,Female,Karen Holt,Springdale,Arkansas,72764,United States,North America,29,10,1958
13192,1825416,Male,Vincent Lanza,Gardena,California,90247,United States,North America,18,12,1939
13193,1825577,Female,Kathleen Doughty,Greensboro,North Carolina,27406,United States,North America,24,7,1946
13194,1825586,Female,Mikki Hill,Nashville,Tennessee,37201,United States,North America,3,7,2000
13195,1825775,Female,Diedre Jackson,Dallas,Texas,75247,United States,North America,31,10,1981
13196,1825918,Male,Kenneth Whitehead,Garland,Texas,75040,United States,North America,3,11,2001
13197,1825948,Male,William Youmans,Delft,Minnesota,56124,United States,North America,8,7,1968
13198,1826200,Male,Ali Bentley,Dallas,Texas,75204,United States,North America,26,11,1940
13199,1826355,Male,Melvin Vanwagoner,Lexington Park,Maryland,20653,United States,North America,26,11,1945
13200,1826392,Male,Glenn Nall,Manvel,North Dakota,58256,United States,North America,3,12,1957
13201,1826459,Female,Melissa Garcia,Austin,Texas,78756,United States,North America,17,7,1955
13202,1826486,Male,Robert Gordon,Lostine,Oregon,97885,United States,North America,21,10,1980
13203,1826576,Male,Dewayne Sauceda,Bridgeview,Illinois,60455,United States,North America,14,7,1965
13204,1826676,Male,Randy Groves,Sheboygan Falls,Wisconsin,53085,United States,North America,1,11,1959
13205,1826756,Male,Bernard Kellar,Northridge,California,91324,United States,North America,3,7,1944
13206,1826940,Male,Abel Touchette,East Lansing,Michigan,48823,United States,North America,2,9,1988
13207,1826964,Male,Charles Lewis,Bryan,Texas,77803,United States,North America,19,4,1975
13208,1826974,Female,Thelma Timmons,Bloomfield Township,Michigan,48302,United States,North America,21,1,1948
13209,1827075,Male,Frank Roberts,Scandia,Kansas,66966,United States,North America,7,2,1996
13210,1827136,Male,Allen Williams,Houston,Texas,77063,United States,North America,22,7,1946
13211,1827151,Male,Charles Kelso,Maypearl,Texas,76064,United States,North America,27,3,2000
13212,1827243,Female,Carolyn Major,Corpus Christi,Texas,78401,United States,North America,3,3,1978
13213,1827689,Male,Lewis Boyd,Tsaile,Arizona,86556,United States,North America,19,8,1999
13214,1827725,Female,Angelina Forehand,Sparks,Nevada,89431,United States,North America,21,11,1986
13215,1827746,Male,Jerry Chavez,Norcross,Georgia,30071,United States,North America,12,12,1982
13216,1827824,Female,Rose Jones,New York,New York,10016,United States,North America,12,6,1940
13217,1827887,Female,Frances Lankford,Los Angeles,California,90071,United States,North America,12,11,1992
13218,1827897,Male,Nathan Perez,Douglas,Georgia,31533,United States,North America,4,1,1964
13219,1828009,Female,Julia Hunsucker,South Deerfield,Massachusetts,1373,United States,North America,14,2,1986
13220,1828240,Male,Russell Devlin,Monticello,Georgia,31064,United States,North America,18,6,1970
13221,1828414,Male,Aaron Collis,Denver,Colorado,80221,United States,North America,7,1,1949
13222,1828585,Male,Michael Grubb,Tucson,Arizona,85701,United States,North America,16,6,1939
13223,1828608,Male,Jason Carlson,Elk Grove Village,Illinois,60007,United States,North America,6,8,1987
13224,1828761,Male,Alfred Silva,Page,Arizona,86040,United States,North America,26,8,1936
13225,1828828,Female,Angelica Timm,Los Angeles,California,90071,United States,North America,30,9,1975
13226,1828948,Female,Delores Stephens,Indianapolis,Indiana,46204,United States,North America,2,2,1985
13227,1829007,Female,Alice Patton,Baltimore,Maryland,21202,United States,North America,18,2,1965
13228,1829128,Female,Linda Dixon,Lakehurst,New Jersey,8733,United States,North America,16,2,1990
13229,1829280,Male,Tim Arnette,Redmond,Oregon,97756,United States,North America,6,7,1950
13230,1829393,Male,Wayne Katz,Sedalia,Missouri,65301,United States,North America,10,5,1977
13231,1829833,Female,Paula Elliott,Southfield,Michigan,48075,United States,North America,22,6,1935
13232,1829841,Male,Ramon Nipper,West Roxbury,Massachusetts,2132,United States,North America,26,10,1954
13233,1830019,Female,Jill Grant,Austin,Texas,78746,United States,North America,17,1,1986
13234,1830222,Female,Lori Frazier,Opelousas,Louisiana,70570,United States,North America,3,9,1941
13235,1830367,Male,Emanuel Easley,Booneville,Arkansas,72927,United States,North America,24,4,1965
13236,1830423,Male,Douglas Lowe,Kalispell,Montana,59901,United States,North America,11,10,1965
13237,1830441,Female,Gail Chambers,Williams,California,95987,United States,North America,7,8,1936
13238,1830633,Male,Daniel Adame,Philadelphia,Pennsylvania,19108,United States,North America,12,10,1966
13239,1830954,Male,Don Martinez,Bloomfield Township,Michigan,48302,United States,North America,19,1,1941
13240,1831168,Male,Bruce Mosley,Omaha,Nebraska,68164,United States,North America,28,10,1950
13241,1831399,Female,Sheila Beem,Troy,Michigan,48098,United States,North America,8,11,1948
13242,1831518,Male,David Howell,Grand Forks Air Base,Minnesota,58228,United States,North America,19,6,1950
13243,1831770,Female,Marie Phillips,Colorado Springs,Colorado,80903,United States,North America,15,6,1993
13244,1832086,Female,Mary Woods,Dearborn,Michigan,48126,United States,North America,7,8,1995
13245,1832245,Male,Richard Myers,Urbandale,Iowa,50322,United States,North America,16,6,1983
13246,1832415,Male,Miles Akers,Greenville,South Carolina,29601,United States,North America,17,6,1967
13247,1832804,Female,Kimberly Johnson,Manhattan,New York,10016,United States,North America,26,6,2001
13248,1832926,Male,Neil Reeve,Houston,Texas,77032,United States,North America,20,8,1962
13249,1832998,Male,Stephen Shaw,Columbus,Ohio,43215,United States,North America,14,8,1971
13250,1833076,Male,Edward Garcia,Rocky Mount,North Carolina,27801,United States,North America,19,8,1957
13251,1833178,Male,Eric Cummings,Grand Rapids,Michigan,49505,United States,North America,17,1,2001
13252,1833206,Female,Judith Seaton,Texarkana,Texas,75501,United States,North America,8,12,1939
13253,1833460,Male,John Bishop,Norfolk,Virginia,23502,United States,North America,19,3,1971
13254,1833503,Female,Edith Jones,Port St Joe,Florida,32456,United States,North America,22,11,1996
13255,1833543,Male,Michael Scott,Mansfield,Ohio,44907,United States,North America,4,10,1959
13256,1833615,Male,Eddy Grider,Wheeling,West Virginia,26003,United States,North America,17,8,1989
13257,1833687,Female,Anna Armstrong,Sunnyvale,California,94089,United States,North America,16,12,1940
13258,1833739,Male,David Henson,Chicago,Illinois,60607,United States,North America,1,10,1971
13259,1834027,Female,Misty Robinson,Turlock,California,95380,United States,North America,5,5,1977
13260,1834034,Male,Gregory McCurdy,Chicago,Illinois,60631,United States,North America,12,4,1951
13261,1834262,Male,Timothy Cook,Lexington,Kentucky,40505,United States,North America,22,9,1959
13262,1834499,Male,Justin Zak,Riverside,California,92503,United States,North America,11,2,1948
13263,1834516,Male,Roy Hendrix,New Orleans,Louisiana,70112,United States,North America,7,3,1977
13264,1834537,Male,Ralph Parsons,Orono,Maine,4473,United States,North America,3,2,1983
13265,1834579,Male,Walker Bell,Boise,Idaho,83702,United States,North America,17,7,1943
13266,1834801,Male,Perry Walker,Tomales,California,91971,United States,North America,11,8,1947
13267,1834856,Male,Rickie Gibson,Toledo,Ohio,43609,United States,North America,7,9,1980
13268,1835239,Male,Wilfredo Jones,New York,New York,10036,United States,North America,30,7,1955
13269,1835506,Female,Gina Tabb,Wichita,Kansas,67202,United States,North America,7,9,1940
13270,1835626,Female,Dorothy Ward,San Antonio,Texas,78212,United States,North America,7,1,1976
13271,1835733,Female,Kristi Turley,Baltimore,Maryland,21201,United States,North America,19,10,1970
13272,1835849,Female,Amanda Couture,Bowling Green,Kentucky,42101,United States,North America,3,1,1965
13273,1836038,Female,Carrie Brown,Herndon,Virginia,20170,United States,North America,27,4,1973
13274,1836280,Female,Delmy Dunbar,Wooster,Ohio,44691,United States,North America,7,10,2001
13275,1836318,Female,Katherine Red,Chicago,Illinois,60631,United States,North America,20,3,1988
13276,1836410,Female,Natalie Arias,San Francisco,California,94108,United States,North America,25,6,1983
13277,1836507,Male,Robert Barbosa,Melrose,Minnesota,56352,United States,North America,2,3,1961
13278,1836599,Male,Jonathan Johnson,Miami,Florida,33128,United States,North America,10,4,2001
13279,1836932,Male,Johnathan Thomas,Rancho Santa Margarita,California,92688,United States,North America,7,1,1964
13280,1837049,Female,Sherrie Horne,Pottstown,Pennsylvania,19464,United States,North America,5,10,1990
13281,1837160,Male,Thomas Santiago,Oakland,California,94612,United States,North America,22,1,1957
13282,1837300,Female,Stacy Woodard,Sioux City,Iowa,51101,United States,North America,6,6,1991
13283,1837360,Male,Robert Maher,Westminster,Colorado,80030,United States,North America,14,8,1974
13284,1837395,Male,David Moore,Philadelphia,Pennsylvania,19108,United States,North America,12,10,1936
13285,1837602,Male,Ricky Hayes,Girard,Texas,79518,United States,North America,23,2,1989
13286,1837603,Male,Keith Whitney,Paso Robles,California,93446,United States,North America,6,11,1954
13287,1837627,Male,John Schulz,Glendale,Ohio,45246,United States,North America,1,6,1960
13288,1837766,Female,Pauline Adams,Los Angeles,California,90071,United States,North America,13,6,1996
13289,1838182,Male,Salvador McCray,Manhattan,New York,10016,United States,North America,5,8,1960
13290,1838770,Male,Patrick Dessert,Arlington,Texas,76011,United States,North America,19,10,1967
13291,1838798,Female,Judith Post,Prue,Oklahoma,74060,United States,North America,25,2,1951
13292,1838833,Male,Graham Fouche,Carsonville,Michigan,48419,United States,North America,5,2,1954
13293,1838885,Female,Laurel Joseph,Huntsville,Alabama,35806,United States,North America,23,4,1982
13294,1838893,Male,Donald Garcia,Fullerton,California,93632,United States,North America,31,1,1987
13295,1839336,Male,Jesus Perryman,Camillus,New York,13031,United States,North America,3,11,2000
13296,1839627,Male,William Falcon,Garfield Heights,Ohio,44125,United States,North America,21,2,1990
13297,1839784,Male,Emilio Winter,Knoxville,Tennessee,37902,United States,North America,11,3,1997
13298,1839909,Male,John Miller,Houston,Texas,77014,United States,North America,24,9,1984
13299,1839940,Female,Elizabeth Littlejohn,Mahanoy City,Pennsylvania,17948,United States,North America,2,8,1958
13300,1840032,Male,Wilbert Jones,Munich,North Dakota,58352,United States,North America,30,11,1971
13301,1840147,Female,Noelle Gonzalez,Chicago,Illinois,60601,United States,North America,14,8,1935
13302,1840223,Male,Jerry Morton,Seattle,Washington,98101,United States,North America,11,5,1944
13303,1840260,Female,Mary Slaughter,New Brunswick,New Jersey,8901,United States,North America,10,10,1941
13304,1840664,Male,Theodore Stirling,Westland,Michigan,48185,United States,North America,14,8,2001
13305,1840835,Male,Neal Roberts,Southfield,Michigan,48075,United States,North America,8,12,1937
13306,1841513,Female,Sharon Carter,Saint Louis,Missouri,63108,United States,North America,11,1,1947
13307,1841548,Male,Vernon Domingo,Brentwood,California,94513,United States,North America,27,10,1989
13308,1841562,Male,Charles Carlson,Golden,Colorado,80401,United States,North America,29,8,1995
13309,1841571,Male,Bryan Knight,Georgetown,Ohio,45121,United States,North America,7,10,1990
13310,1841795,Male,Jordan Carrington,Baltimore,Maryland,21201,United States,North America,16,8,1996
13311,1841859,Female,Debra Clay,South Burlington,Vermont,5403,United States,North America,22,4,1947
13312,1841888,Male,Scott Jones,Washington,Maryland,20005,United States,North America,10,9,1996
13313,1842010,Female,Lisa Dubois,Boston,Massachusetts,2110,United States,North America,22,9,1944
13314,1842041,Male,Harlan Haley,Fargo,North Dakota,58102,United States,North America,10,7,1976
13315,1842058,Male,Danial Mayfield,San Diego,California,92111,United States,North America,18,6,1949
13316,1842116,Male,William Burke,Miramar,Florida,33025,United States,North America,19,9,1989
13317,1842350,Male,Fred Kea,Pleasanton,California,94588,United States,North America,17,9,1984
13318,1842475,Male,David Thomas,Maryville,Tennessee,37801,United States,North America,3,5,1975
13319,1842526,Female,Mary Moreno,Dale City,Virginia,22193,United States,North America,11,11,1959
13320,1842681,Female,Hilda Weir,Sacramento,California,95814,United States,North America,12,2,1961
13321,1842830,Female,Deanna German,Oklahoma City,Oklahoma,73107,United States,North America,16,5,1994
13322,1842847,Male,Aubrey Barrett,Johnson City,New York,13790,United States,North America,27,12,1960
13323,1842942,Female,Grace Oneal,Ventura,California,93003,United States,North America,2,3,1941
13324,1843033,Male,James Wheeler,Portland,Oregon,97205,United States,North America,15,6,1966
13325,1843318,Male,Charles Wilkins,Salinas,California,93901,United States,North America,9,3,1969
13326,1843621,Female,Chiquita Barrios,Cincinnati,Ohio,45202,United States,North America,20,10,1955
13327,1843636,Male,Arron Carreon,Norwood,New York,13668,United States,North America,4,10,1985
13328,1843729,Female,Catherine Harper,Livonia,Michigan,48150,United States,North America,3,6,1996
13329,1843780,Male,Shawn Grimes,Winchester,New Hampshire,3470,United States,North America,6,3,1957
13330,1843882,Female,Gloria Stewart,Westland,Michigan,48185,United States,North America,13,10,1973
13331,1844148,Female,Rose Thorp,Tonawanda,New York,14150,United States,North America,3,6,1965
13332,1844416,Male,Marion Hamblin,Rockford,Minnesota,55373,United States,North America,30,12,1993
13333,1844682,Male,Stephen Hamilton,Arlington,Virginia,22201,United States,North America,7,9,1937
13334,1845069,Female,Brooke Cassette,Benndale,Mississippi,39450,United States,North America,3,2,1964
13335,1845084,Male,David Gilmore,Bluefield,West Virginia,24701,United States,North America,12,12,2001
13336,1845277,Male,Justin Stanford,New York,New York,10029,United States,North America,18,7,1995
13337,1845296,Male,Bernard Colon,Camden,New Jersey,8102,United States,North America,19,8,1952
13338,1845648,Male,Carlos Baldwin,South China,Maine,4358,United States,North America,31,12,1950
13339,1845761,Male,Chad Ash,Bolton,Massachusetts,1740,United States,North America,18,4,1980
13340,1845770,Male,Frederick Stubbs,N. Miami,Florida,33137,United States,North America,12,3,1981
